,participants,variables
994,P01,-13.678055729088982
995,P01,-15.124118933919931
996,P01,-16.730858800861
997,P01,-18.146636351350892
998,P01,-19.142578906370716
999,P01,-12.398422242904374
1000,P01,-6.509421613195599
1001,P01,-1.5046152953958511
1002,P01,2.628354044318044
1003,P01,5.857836618250744
1004,P01,8.15114231167476
1005,P01,9.470277155293033
1006,P01,9.785493587812255
1007,P01,9.019542152754298
1008,P01,7.114728216052427
1009,P01,5.587899245301202
1010,P02,2.526185461688044
1011,P02,1.7739204471496208
1012,P02,-1.0580344249185316
1013,P02,-0.8594602243683909
1014,P02,-1.1357138869442593
1015,P02,-1.578053859525653
1016,P02,-1.8944521287753702
1017,P02,-1.9173092973614843
1018,P02,-1.6530756120616132
1019,P02,-1.2321571081018448
1020,P02,-0.8173346617364103
1021,P02,-0.5198331690398845
1022,P02,-0.39834305080307786
1023,P02,-0.4617217606925692
1024,P02,-0.6748761751046999
1025,P02,-0.9764010087428119
1026,P02,-1.297665962139746
1027,P02,-1.5650507306467887
1028,P02,-1.7107255946309152
1029,P02,-1.6877582270738571
1030,P02,-1.4867102686347948
1031,P02,-1.128094651648965
1032,P02,-0.639306229536146
1033,P02,-0.08595734514371145
1034,P02,0.4294086653617484
1035,P02,0.7930719518230802
1036,P02,0.8704482580583317
1037,P02,0.5685406039919201
1038,P02,-0.18264695920869656
1039,P02,-1.2175459016346082
1040,P02,-2.3584205603585815
1041,P02,-3.414394750036678
1042,P02,-4.252471552519424
1043,P02,-4.8576435163103895
1044,P02,-5.269445769658674
1045,P02,-5.5474004948924005
1046,P02,-5.741223166149766
1047,P02,-5.859483852150319
1048,P02,-5.873266827419542
1049,P02,-5.724309849194697
1050,P02,-5.396076238942271
1051,P02,-4.887609646271358
1052,P02,-4.243211134434887
1053,P02,-3.564098954247328
1054,P02,-2.9638230960842975
1055,P02,-2.5109064954795315
1056,P02,-2.2438845700844894
1057,P02,-2.1616720213114036
1058,P02,-2.2497328734909274
1059,P02,-2.4413047132753434
1060,P02,-2.6200699306033073
1061,P02,-2.66096154673005
1062,P02,-2.4908207692226085
1063,P02,-2.1774084810521828
1064,P02,-1.960177122211178
1065,P02,-2.110772043852961
1066,P02,-2.704812077408093
1067,P02,-3.577718506225523
1068,P02,-4.469053504306601
1069,P02,-5.113797357868748
1070,P02,-5.333596455856991
1071,P02,-5.124507890437599
1072,P02,-4.587122948634203
1073,P02,-3.893146483886653
1074,P02,-3.2502842027564327
1075,P02,-2.817839411226089
1076,P02,-2.7366025988214915
1077,P02,-3.0735130070494847
1078,P02,-3.8962541057980786
1079,P02,-5.212532604629331
1080,P02,-7.024695660981024
1081,P02,-9.261832994440852
1082,P02,-11.777246111494492
1083,P02,-14.303171052587075
1084,P02,-16.64766881559511
1085,P02,-18.65317239614498
1086,P02,-20.113883816419232
1087,P02,-20.84823201195647
1088,P02,-20.79903811704665
1089,P02,-20.049161217154193
1090,P02,-18.824794928711583
1091,P02,-17.40808019793539
1092,P02,-15.982172512903674
1093,P02,-14.656918676898925
1094,P02,-13.549022636213977
1095,P02,-12.7456068897377
1096,P02,-12.289988793911235
1097,P02,-12.164326632915575
1098,P02,-12.333620838567938
1099,P02,-5.867850444695151
1100,P02,2.98538358084987
1101,P02,10.549603273767332
1102,P02,16.614794785840488
1103,P02,16.82301714599646
1104,P02,14.49758360830647
1105,P02,12.385837489061458
1106,P02,10.631211050718889
1107,P02,9.311591511761677
1108,P02,8.414685872794493
1109,P02,7.850801777952469
1110,P02,7.666617077230228
1111,P02,1.774512064961499
1112,P02,0.9444370818040397
1113,P02,-0.7152516906239867
1114,P02,-0.37771792812235105
1115,P02,-0.6546642823310691
1116,P02,-1.3081479088677952
1117,P02,-2.0038136917987828
1118,P02,-2.5144959214145928
1119,P02,-2.784037327348031
1120,P02,-2.8492594146207324
1121,P02,-2.784590394828072
1122,P02,-2.6821709540229364
1123,P02,-2.6254909829205673
1124,P02,-2.6840050406947142
1125,P02,-2.8675624147355023
1126,P02,-3.1357002288959137
1127,P02,-3.4188394762016827
1128,P02,-3.6281189901537374
1129,P02,-3.707419295554317
1130,P02,-3.6428313198337605
1131,P02,-3.470215698866369
1132,P02,-3.244404095808136
1133,P02,-3.0275078055391447
1134,P02,-2.8793056976126365
1135,P02,-2.849511486014549
1136,P02,-2.971116819761008
1137,P02,-3.2705691956741703
1138,P02,-3.752366342384633
1139,P02,-4.418460586874204
1140,P02,-5.214459411672749
1141,P02,-6.0729819239086
1142,P02,-6.953256595883872
1143,P02,-7.750205528116425
1144,P02,-8.431387935799265
1145,P02,-9.049191962951994
1146,P02,-9.64645763559298
1147,P02,-10.230395804535263
1148,P02,-10.784666152292559
1149,P02,-11.264872785842527
1150,P02,-11.614973562444376
1151,P02,-11.77133446276747
1152,P02,-11.682048679675418
1153,P02,-11.320866119110121
1154,P02,-10.698063316294267
1155,P02,-9.841599061372875
1156,P02,-8.7738111476514
1157,P02,-7.556793724752623
1158,P02,-6.271649817413959
1159,P02,-5.017942744842387
1160,P02,-3.8849557339265317
1161,P02,-2.8968082215304207
1162,P02,-2.021059445211705
1163,P02,-1.2164625896315755
1164,P02,-0.45922115523572415
1165,P02,0.19083392710936664
1166,P02,0.5598844763375865
1167,P02,0.4446482572669339
1168,P02,-0.19107381948600732
1169,P02,-1.209416963079832
1170,P02,-2.403463395365492
1171,P02,-3.5373591449272226
1172,P02,-4.448861566660696
1173,P02,-5.114334507887662
1174,P02,-5.5467884387423965
1175,P02,-5.866618511000212
1176,P02,-6.192068508476325
1177,P02,-6.637564685871411
1178,P02,-7.2827507478060625
1179,P02,-8.147034105751914
1180,P02,-9.251842103190782
1181,P02,-10.602199382367246
1182,P02,-12.224448014626276
1183,P02,-14.102812038683254
1184,P02,-16.144832965335723
1185,P02,-18.115056073077653
1186,P02,-19.76303031389679
1187,P02,-20.799419263301814
1188,P02,-20.980373643632603
1189,P02,-20.353245558782973
1190,P02,-19.081718433847882
1191,P02,-17.505395504157164
1192,P02,-15.894853194927634
1193,P02,-14.34886236620936
1194,P02,-12.940007844367344
1195,P02,-11.71259157981818
1196,P02,-10.713719322741284
1197,P02,-9.983763030582296
1198,P02,-9.555760774543486
1199,P02,-9.447033969377287
1200,P02,-9.133683251096954
1201,P02,0.20955913479805588
1202,P02,8.510750831025774
1203,P02,15.491665028934179
1204,P02,14.496560703870315
1205,P02,12.077202576152757
1206,P02,9.813653404116081
1207,P02,7.862798879521421
1208,P02,6.330520024041192
1209,P02,5.306288655045748
1210,P02,4.819802769468197
1211,P02,4.774199396377213
1212,P02,2.7822491023275404
1213,P02,2.1846630607018085
1214,P02,1.8028507957781272
1215,P02,-2.1072308839522407
1216,P02,-1.9077486876853698
1217,P02,-2.1937980520006306
1218,P02,-2.6601868087575866
1219,P02,-2.9372093193737214
1220,P02,-2.7711628117035474
1221,P02,-2.124485545425614
1222,P02,-1.1330048258480616
1223,P02,-0.008905373934922522
1224,P02,1.0475681662712049
1225,P02,1.8825034981181261
1226,P02,2.4093122593582166
1227,P02,2.613460070433689
1228,P02,2.5284874914462705
1229,P02,2.2280266624509864
1230,P02,1.8208028455605216
1231,P02,1.4220110575852374
1232,P02,1.106346806296159
1233,P02,0.9115168544446561
1234,P02,0.8443489583466999
1235,P02,0.876203497392595
1236,P02,0.9203008858876416
1237,P02,0.8327429556342452
1238,P02,0.4621249942791792
1239,P02,-0.254787616431031
1240,P02,-1.2515876023443013
1241,P02,-2.444047132152434
1242,P02,-3.750462063798807
1243,P02,-5.085048396741527
1244,P02,-6.367675235728569
1245,P02,-7.440769135160863
1246,P02,-8.214557835738589
1247,P02,-8.717589565477638
1248,P02,-8.998667000752576
1249,P02,-9.11982622249397
1250,P02,-9.138097820893435
1251,P02,-9.090356849085225
1252,P02,-8.975995326903444
1253,P02,-8.758028319992306
1254,P02,-8.397415401118906
1255,P02,-7.869107530558523
1256,P02,-7.18316763106273
1257,P02,-6.37514877094884
1258,P02,-5.479467584947045
1259,P02,-4.5326834713197
1260,P02,-3.5736941117471446
1261,P02,-2.6595827196491655
1262,P02,-1.849318971163882
1263,P02,-1.170930107059334
1264,P02,-0.6406636171752211
1265,P02,-0.24657906854653788
1266,P02,0.027658139533315307
1267,P02,0.16756239752983504
1268,P02,0.08603496898703611
1269,P02,-0.34835077509916346
1270,P02,-1.1370447845770855
1271,P02,-2.1173389976549686
1272,P02,-3.0784279119197606
1273,P02,-3.875823840992581
1274,P02,-4.433125935952546
1275,P02,-4.786881819135601
1276,P02,-4.993721153448149
1277,P02,-5.170734204671817
1278,P02,-5.428109924562392
1279,P02,-5.825093807354136
1280,P02,-6.423763601214674
1281,P02,-7.24743735368979
1282,P02,-8.328205643116888
1283,P02,-9.665291159281665
1284,P02,-11.219275307639066
1285,P02,-12.851734064978714
1286,P02,-14.444694124205853
1287,P02,-15.96267624154666
1288,P02,-17.335389739937682
1289,P02,-18.368449637291377
1290,P02,-18.87606737989944
1291,P02,-18.73368861392362
1292,P02,-18.042065817411228
1293,P02,-17.00848702993723
1294,P02,-15.774346764309144
1295,P02,-14.422407345385508
1296,P02,-13.003334841401525
1297,P02,-11.631219821318254
1298,P02,-10.472012042205037
1299,P02,-9.680812969586256
1300,P02,-9.328182535879677
1301,P02,-9.390505325876518
1302,P02,-6.634942551710225
1303,P02,1.8587604186571554
1304,P02,9.131398667288352
1305,P02,15.014063805741245
1306,P02,13.030742261529142
1307,P02,10.617596976249772
1308,P02,8.39192565292575
1309,P02,6.527350111201528
1310,P02,5.204000681285436
1311,P02,4.53169803678567
1312,P02,4.454968531685594
1313,P02,-0.30262436792300207
1314,P02,-0.7383069715764776
1315,P02,-0.7702041524240144
1316,P02,-0.7730056758474433
1317,P02,-1.2978314491762433
1318,P02,-2.0915914674658893
1319,P02,-2.8428037712836556
1320,P02,-3.341673111994538
1321,P02,-3.5299111242615453
1322,P02,-3.4665066827492836
1323,P02,-3.267480971575978
1324,P02,-3.0517911577618264
1325,P02,-2.903319090883258
1326,P02,-2.8532200872741953
1327,P02,-2.8878063260277713
1328,P02,-2.986662318804136
1329,P02,-3.1300105560561775
1330,P02,-3.277018354676457
1331,P02,-3.371149341395622
1332,P02,-3.376931024584735
1333,P02,-3.276305755357214
1334,P02,-3.0694438999622236
1335,P02,-2.796036483892564
1336,P02,-2.5405463351974333
1337,P02,-2.4329235782498273
1338,P02,-2.62449082555689
1339,P02,-3.2112187549454063
1340,P02,-4.187381816044564
1341,P02,-5.413210678644958
1342,P02,-6.657639967115486
1343,P02,-7.705754054337035
1344,P02,-8.443590245940229
1345,P02,-8.831801565241818
1346,P02,-8.9222574782778
1347,P02,-8.752241242781281
1348,P02,-8.344979567162255
1349,P02,-7.726485350907637
1350,P02,-6.920534660990242
1351,P02,-5.969542715702602
1352,P02,-4.949675471175382
1353,P02,-3.9639500197858126
1354,P02,-3.12081743722365
1355,P02,-2.508419743954903
1356,P02,-2.2002213820778564
1357,P02,-2.24140875398011
1358,P02,-2.6065767923015244
1359,P02,-3.205718241477854
1360,P02,-3.89369620979771
1361,P02,-4.500345291327051
1362,P02,-4.855649280495086
1363,P02,-4.847535364871931
1364,P02,-4.460936384875666
1365,P02,-3.7943687126976613
1366,P02,-3.059983664399738
1367,P02,-2.4685945476363997
1368,P02,-2.220795420805132
1369,P02,-2.450290670325785
1370,P02,-3.1080039705225317
1371,P02,-3.949131604512388
1372,P02,-4.713582020297679
1373,P02,-5.212372174477025
1374,P02,-5.324889286013104
1375,P02,-5.073004465652474
1376,P02,-4.5625709059706026
1377,P02,-3.9701257868085236
1378,P02,-3.5001873016508114
1379,P02,-3.343807138767488
1380,P02,-3.620398696068861
1381,P02,-4.339999184411511
1382,P02,-5.464846409944329
1383,P02,-6.946476196948467
1384,P02,-8.70709493993526
1385,P02,-10.62872431095846
1386,P02,-12.510007952177205
1387,P02,-14.189821093561477
1388,P02,-15.587670671961561
1389,P02,-16.63407514898654
1390,P02,-17.24731016126131
1391,P02,-17.39081400806967
1392,P02,-17.137020284802233
1393,P02,-16.62866548432723
1394,P02,-15.941696853352113
1395,P02,-15.052039336204857
1396,P02,-13.962049443555841
1397,P02,-12.730157050711142
1398,P02,-11.478129638165854
1399,P02,-10.368607527638602
1400,P02,-9.551430861333813
1401,P02,-9.16088142167925
1402,P02,-9.243205125375795
1403,P02,-1.2363066319713027
1404,P02,7.299324450424777
1405,P02,14.187616366653444
1406,P02,15.798928705896401
1407,P02,13.302612476864056
1408,P02,10.801816597535435
1409,P02,8.40449549674672
1410,P02,6.224735302108499
1411,P02,4.312806965408868
1412,P02,2.675630309037942
1413,P02,1.9965221134548443
1414,P02,3.1141494738383386
1415,P02,1.3681000045635443
1416,P02,-2.9374414535150493
1417,P02,-3.0714187521981273
1418,P02,-3.7342753738379173
1419,P02,-4.596966285575775
1420,P02,-5.318442932654975
1421,P02,-5.671610356881644
1422,P02,-5.603180852788384
1423,P02,-5.194621257242645
1424,P02,-4.598631476270668
1425,P02,-3.9968136227071085
1426,P02,-3.5490750551746544
1427,P02,-3.3503701612032444
1428,P02,-3.4162735510976034
1429,P02,-3.691458278275306
1430,P02,-4.059266820611995
1431,P02,-4.386599789721075
1432,P02,-4.5695034513937856
1433,P02,-4.547002872069697
1434,P02,-4.319860307010302
1435,P02,-3.925458755020358
1436,P02,-3.4315918241949532
1437,P02,-2.937229020560892
1438,P02,-2.546463481676298
1439,P02,-2.351074554460709
1440,P02,-2.4026990974437723
1441,P02,-2.7124702886533356
1442,P02,-3.2474991399033115
1443,P02,-3.9448680290173996
1444,P02,-4.74587476179012
1445,P02,-5.599037151687412
1446,P02,-6.388425523415833
1447,P02,-7.086345834839506
1448,P02,-7.739421314588384
1449,P02,-8.396405472675752
1450,P02,-9.06809273452933
1451,P02,-9.709566483400636
1452,P02,-10.27391950105644
1453,P02,-10.697529455270157
1454,P02,-10.90987548017958
1455,P02,-10.840324600034123
1456,P02,-10.435989798672964
1457,P02,-9.68198452298779
1458,P02,-8.614057174764895
1459,P02,-7.325320918793622
1460,P02,-5.931153204848826
1461,P02,-4.556229291303055
1462,P02,-3.3315650033691355
1463,P02,-2.3284980225349727
1464,P02,-1.547041728409269
1465,P02,-0.9309481225578509
1466,P02,-0.41491853448854954
1467,P02,0.013022629436477473
1468,P02,0.2653750711949243
1469,P02,0.14029635832037002
1470,P02,-0.5087479659877943
1471,P02,-1.6371606030280361
1472,P02,-3.041167011763747
1473,P02,-4.492669994718341
1474,P02,-5.783784399423837
1475,P02,-6.796557260741054
1476,P02,-7.498507452522148
1477,P02,-7.8967997566016095
1478,P02,-8.09631124814365
1479,P02,-8.203078341006133
1480,P02,-8.3355613598753
1481,P02,-8.59133327650656
1482,P02,-9.0321419043361
1483,P02,-9.733048853206412
1484,P02,-10.749636367152974
1485,P02,-12.143270011603178
1486,P02,-13.891272461656456
1487,P02,-15.824677669268908
1488,P02,-17.64894816648784
1489,P02,-19.034665726182908
1490,P02,-19.685378905592643
1491,P02,-19.469336143194354
1492,P02,-18.495532098679845
1493,P02,-17.004735304922477
1494,P02,-15.301413694994011
1495,P02,-13.63658454098308
1496,P02,-12.157168470951802
1497,P02,-10.9719099161087
1498,P02,-10.135047277686596
1499,P02,-9.643003886516794
1500,P02,-9.447000789178716
1501,P02,-9.491018306319518
1502,P02,-9.684590305207891
1503,P02,-8.133102239642326
1504,P02,-0.6170255875641999
1505,P02,6.04465151963619
1506,P02,11.55736741775506
1507,P02,12.452713024316452
1508,P02,9.858664583649755
1509,P02,7.307801855470842
1510,P02,4.967070287496455
1511,P02,2.964547168861415
1512,P02,1.4746848527221488
1513,P02,0.6805146516434206
1514,P02,-1.0503794291007011
1515,P02,0.45048733064258784
1516,P02,0.18090830492903365
1517,P02,-1.0583216036232415
1518,P02,-1.5788033705694744
1519,P02,-2.403194952980371
1520,P02,-3.250446412879441
1521,P02,-3.8901459857401477
1522,P02,-4.185809700051777
1523,P02,-4.151620541005201
1524,P02,-3.879175989082654
1525,P02,-3.4854066775458676
1526,P02,-3.101536407458582
1527,P02,-2.832104720259693
1528,P02,-2.7402333462943176
1529,P02,-2.8338767261632682
1530,P02,-3.069397726921025
1531,P02,-3.386060494547465
1532,P02,-3.721612002062514
1533,P02,-4.0315885524155135
1534,P02,-4.273394815230773
1535,P02,-4.421855785781673
1536,P02,-4.471271339195724
1537,P02,-4.447097837717905
1538,P02,-4.405560315943859
1539,P02,-4.422707605389334
1540,P02,-4.556740530180065
1541,P02,-4.8463650589444285
1542,P02,-5.302569004642521
1543,P02,-5.92112620168065
1544,P02,-6.619546621636317
1545,P02,-7.31704454928402
1546,P02,-7.951606719543079
1547,P02,-8.431369821792387
1548,P02,-8.793539345615798
1549,P02,-9.108628332576515
1550,P02,-9.412548817962431
1551,P02,-9.683969862294816
1552,P02,-9.893048766121183
1553,P02,-10.011405465786325
1554,P02,-10.010390135284396
1555,P02,-9.858167390676584
1556,P02,-9.504598824587035
1557,P02,-8.908122152142042
1558,P02,-8.082104505616726
1559,P02,-7.074254760145749
1560,P02,-5.952919162301328
1561,P02,-4.809802235719317
1562,P02,-3.7420579782409504
1563,P02,-2.815241004555702
1564,P02,-2.0743496843259948
1565,P02,-1.5420349592930052
1566,P02,-1.2331903977135994
1567,P02,-1.2370822737021854
1568,P02,-1.671057566757014
1569,P02,-2.5529189087583575
1570,P02,-3.7801768272958327
1571,P02,-5.186211369953753
1572,P02,-6.571667734551141
1573,P02,-7.723402768381845
1574,P02,-8.530120139338578
1575,P02,-8.951147279753968
1576,P02,-8.995708412473334
1577,P02,-8.793179639078161
1578,P02,-8.470312620514918
1579,P02,-8.210199503509514
1580,P02,-8.139255512380203
1581,P02,-8.342012237272613
1582,P02,-8.836048664148024
1583,P02,-9.621666151495774
1584,P02,-10.655228356793728
1585,P02,-11.866970607598134
1586,P02,-13.140987361489465
1587,P02,-14.325318823978634
1588,P02,-15.203574740783267
1589,P02,-15.520840670621027
1590,P02,-15.135201392513679
1591,P02,-14.155988783777644
1592,P02,-12.915527217385659
1593,P02,-11.710340618815422
1594,P02,-10.71369264063837
1595,P02,-9.982455783120542
1596,P02,-9.520866024266212
1597,P02,-9.28766766834272
1598,P02,-9.193356287224532
1599,P02,-9.12161655412396
1600,P02,-9.002949744238563
1601,P02,-8.827737373333918
1602,P02,-8.64685830677908
1603,P02,-1.1643665503896585
1604,P02,6.030758872006814
1605,P02,12.135476152872826
1606,P02,13.342887276138214
1607,P02,11.036914915522374
1608,P02,8.997477777689753
1609,P02,7.302651988798715
1610,P02,5.988651671256321
1611,P02,5.090033523616839
1612,P02,4.607588184705648
1613,P02,4.529700073632398
1614,P02,4.882811377917889
1615,P02,5.207439857674473
1616,P02,2.413695895308649
1617,P02,2.496834193479245
1618,P02,-0.7687672254645435
1619,P02,-3.034969694218546
1620,P02,-3.199407961469305
1621,P02,-3.5466484476550164
1622,P02,-3.9278686732794057
1623,P02,-4.199127707708911
1624,P02,-4.260066905507259
1625,P02,-4.083500697247715
1626,P02,-3.711413474049806
1627,P02,-3.2341804992867793
